sample_id,accident_class,numeric_case_id,operation_csv,transient_report,report_exists,report_line_count,injection_s,injection_event,injection_parse_ok,first_protection_s,first_protection_event,first_protection_category,protection_match_count,protection_categories,protection_match_examples,event_parse_ok,parser_version
FLB_1,FLB,1,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/1.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/1Transient Report.txt,True,2,0.5,Malfunction # 13 Fraction = 01.0 %,True,,,,0,,,False,13_generic_taxonomy_v1
SLBIC_21,SLBIC,21,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/21.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/21Transient Report.txt,True,63,0.5,Malfunction # 3 Fraction = 21.0 %,True,3247.5,HPSI start high RB Press 1.30 bar,hpsi_start,30,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"3247.5 sec, HPSI start high RB Press 1.30 bar || 3247.5 sec, HPI Pump #1 Position Change: 100% || 3247.5 sec, HPI Pump #2 Position Change: 100% || 3248.5 sec, Reactor Scram || 4479.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 4523.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 4562.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 4601.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_22,SLBIC,22,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/22.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/22Transient Report.txt,True,84,0.5,Malfunction # 3 Fraction = 22.0 %,True,3181.5,HPSI start high RB Press 1.30 bar,hpsi_start,40,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"3181.5 sec, HPSI start high RB Press 1.30 bar || 3181.5 sec, HPI Pump #1 Position Change: 100% || 3181.5 sec, HPI Pump #2 Position Change: 100% || 3182.5 sec, Reactor Scram || 4414 sec, PZR Safety Relief Valve #0 Position Change: 100% || 4458.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 4497.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 4536.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_23,SLBIC,23,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/23.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/23Transient Report.txt,True,123,0.5,Malfunction # 3 Fraction = 23.0 %,True,3053.5,HPSI start high RB Press 1.30 bar,hpsi_start,56,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"3053.5 sec, HPSI start high RB Press 1.30 bar || 3053.5 sec, HPI Pump #1 Position Change: 100% || 3053.5 sec, HPI Pump #2 Position Change: 100% || 3054.5 sec, Reactor Scram || 4273.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 4317.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 4358.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 4395.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_24,SLBIC,24,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/24.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/24Transient Report.txt,True,116,0.5,Malfunction # 3 Fraction = 24.0 %,True,2925.5,HPSI start high RB Press 1.30 bar,hpsi_start,56,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"2925.5 sec, HPSI start high RB Press 1.30 bar || 2925.5 sec, HPI Pump #1 Position Change: 100% || 2925.5 sec, HPI Pump #2 Position Change: 100% || 2926.5 sec, Reactor Scram || 4147.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 4191 sec, PZR Safety Relief Valve #0 Position Change: 100% || 4230 sec, PZR Safety Relief Valve #0 Position Change: 100% || 4267.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_25,SLBIC,25,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/25.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/25Transient Report.txt,True,123,0.5,Malfunction # 3 Fraction = 25.0 %,True,2739.0,HPSI start high RB Press 1.30 bar,hpsi_start,56,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"2739 sec, HPSI start high RB Press 1.30 bar || 2739 sec, HPI Pump #1 Position Change: 100% || 2739 sec, HPI Pump #2 Position Change: 100% || 2740 sec, Reactor Scram || 3960 sec, PZR Safety Relief Valve #0 Position Change: 100% || 4002.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 4043 sec, PZR Safety Relief Valve #0 Position Change: 100% || 4080 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_26,SLBIC,26,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/26.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/26Transient Report.txt,True,216,0.5,Malfunction # 3 Fraction = 26.0 %,True,463.5,HPSI start high RB Press 1.30 bar,hpsi_start,103,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"463.5 sec, HPSI start high RB Press 1.30 bar || 463.5 sec, HPI Pump #1 Position Change: 100% || 463.5 sec, HPI Pump #2 Position Change: 100% || 464.5 sec, Reactor Scram || 1810 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1849.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1886.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1923.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_27,SLBIC,27,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/27.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/27Transient Report.txt,True,62,0.5,Malfunction # 3 Fraction = 27.0 %,True,450.5,HPSI start high RB Press 1.30 bar,hpsi_start,29,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"450.5 sec, HPSI start high RB Press 1.30 bar || 450.5 sec, HPI Pump #1 Position Change: 100% || 450.5 sec, HPI Pump #2 Position Change: 100% || 451.5 sec, Reactor Scram || 1823 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1861 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1899 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1934.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_28,SLBIC,28,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/28.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/28Transient Report.txt,True,63,0.5,Malfunction # 3 Fraction = 28.0 %,True,438.5,HPSI start high RB Press 1.30 bar,hpsi_start,30,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"438.5 sec, HPSI start high RB Press 1.30 bar || 438.5 sec, HPI Pump #1 Position Change: 100% || 438.5 sec, HPI Pump #2 Position Change: 100% || 439.5 sec, Reactor Scram || 1820.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1861.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1900.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1937 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_29,SLBIC,29,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/29.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/29Transient Report.txt,True,59,0.5,Malfunction # 3 Fraction = 29.0 %,True,427.0,HPSI start high RB Press 1.30 bar,hpsi_start,28,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"427 sec, HPSI start high RB Press 1.30 bar || 427 sec, HPI Pump #1 Position Change: 100% || 427 sec, HPI Pump #2 Position Change: 100% || 428 sec, Reactor Scram || 1827.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1867.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1907.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1945.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_3,SLBIC,3,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/3.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/3Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 03.0 %,True,,,,0,,,False,13_generic_taxonomy_v1
SLBIC_30,SLBIC,30,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/30.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/30Transient Report.txt,True,58,0.5,Malfunction # 3 Fraction = 30.0 %,True,416.5,HPSI start high RB Press 1.30 bar,hpsi_start,27,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"416.5 sec, HPSI start high RB Press 1.30 bar || 416.5 sec, HPI Pump #1 Position Change: 100% || 416.5 sec, HPI Pump #2 Position Change: 100% || 417.5 sec, Reactor Scram || 1832.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1874 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1915 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1954 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_31,SLBIC,31,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/31.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/31Transient Report.txt,True,53,0.5,Malfunction # 3 Fraction = 31.0 %,True,407.0,HPSI start high RB Press 1.30 bar,hpsi_start,25,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"407 sec, HPSI start high RB Press 1.30 bar || 407 sec, HPI Pump #1 Position Change: 100% || 407 sec, HPI Pump #2 Position Change: 100% || 408 sec, Reactor Scram || 1851.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1894 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1937 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1977 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_32,SLBIC,32,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/32.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/32Transient Report.txt,True,52,0.5,Malfunction # 3 Fraction = 32.0 %,True,397.5,HPSI start high RB Press 1.30 bar,hpsi_start,24,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"397.5 sec, HPSI start high RB Press 1.30 bar || 397.5 sec, HPI Pump #1 Position Change: 100% || 397.5 sec, HPI Pump #2 Position Change: 100% || 398.5 sec, Reactor Scram || 1858.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1902 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1945.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1986 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_33,SLBIC,33,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/33.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/33Transient Report.txt,True,47,0.5,Malfunction # 3 Fraction = 33.0 %,True,389.0,HPSI start high RB Press 1.30 bar,hpsi_start,22,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"389 sec, HPSI start high RB Press 1.30 bar || 389 sec, HPI Pump #1 Position Change: 100% || 389 sec, HPI Pump #2 Position Change: 100% || 390 sec, Reactor Scram || 1889.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1934 sec, PZR Safety Relief Valve #0 Position Change: 100% || 1975.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2017 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_34,SLBIC,34,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/34.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/34Transient Report.txt,True,30,0.5,Malfunction # 3 Fraction = 34.0 %,True,381.0,HPSI start high RB Press 1.30 bar,hpsi_start,13,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"381 sec, HPSI start high RB Press 1.30 bar || 381 sec, HPI Pump #1 Position Change: 100% || 381 sec, HPI Pump #2 Position Change: 100% || 382 sec, Reactor Scram || 2191 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2226.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2267 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2307.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_35,SLBIC,35,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/35.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/35Transient Report.txt,True,24,0.5,Malfunction # 3 Fraction = 35.0 %,True,373.5,HPSI start high RB Press 1.30 bar,hpsi_start,9,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"373.5 sec, HPSI start high RB Press 1.30 bar || 373.5 sec, HPI Pump #1 Position Change: 100% || 373.5 sec, HPI Pump #2 Position Change: 100% || 374.5 sec, Reactor Scram || 2323.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2359.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2395 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2432.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_36,SLBIC,36,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/36.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/36Transient Report.txt,True,24,0.5,Malfunction # 3 Fraction = 36.0 %,True,366.5,HPSI start high RB Press 1.30 bar,hpsi_start,9,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"366.5 sec, HPSI start high RB Press 1.30 bar || 366.5 sec, HPI Pump #1 Position Change: 100% || 366.5 sec, HPI Pump #2 Position Change: 100% || 367.5 sec, Reactor Scram || 2363.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2396 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2428.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2462.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_37,SLBIC,37,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/37.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/37Transient Report.txt,True,20,0.5,Malfunction # 3 Fraction = 37.0 %,True,359.5,HPSI start high RB Press 1.30 bar,hpsi_start,7,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"359.5 sec, HPSI start high RB Press 1.30 bar || 359.5 sec, HPI Pump #1 Position Change: 100% || 359.5 sec, HPI Pump #2 Position Change: 100% || 360.5 sec, Reactor Scram || 2371 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2404 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2437.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_38,SLBIC,38,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/38.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/38Transient Report.txt,True,20,0.5,Malfunction # 3 Fraction = 38.0 %,True,353.0,HPSI start high RB Press 1.30 bar,hpsi_start,7,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"353 sec, HPSI start high RB Press 1.30 bar || 353 sec, HPI Pump #1 Position Change: 100% || 353 sec, HPI Pump #2 Position Change: 100% || 354 sec, Reactor Scram || 2380.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2414.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2448 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_39,SLBIC,39,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/39.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/39Transient Report.txt,True,20,0.5,Malfunction # 3 Fraction = 39.0 %,True,347.0,HPSI start high RB Press 1.30 bar,hpsi_start,7,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"347 sec, HPSI start high RB Press 1.30 bar || 347 sec, HPI Pump #1 Position Change: 100% || 347 sec, HPI Pump #2 Position Change: 100% || 348 sec, Reactor Scram || 2384.5 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2419 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2453.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_4,SLBIC,4,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/4.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/4Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 04.0 %,True,,,,0,,,False,13_generic_taxonomy_v1
SLBIC_40,SLBIC,40,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/40.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/40Transient Report.txt,True,18,0.5,Malfunction # 3 Fraction = 40.0 %,True,341.0,HPSI start high RB Press 1.30 bar,hpsi_start,6,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"341 sec, HPSI start high RB Press 1.30 bar || 341 sec, HPI Pump #1 Position Change: 100% || 341 sec, HPI Pump #2 Position Change: 100% || 342 sec, Reactor Scram || 2396 sec, PZR Safety Relief Valve #0 Position Change: 100% || 2431 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_41,SLBIC,41,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/41.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/41Transient Report.txt,True,16,0.5,Malfunction # 3 Fraction = 41.0 %,True,335.5,HPSI start high RB Press 1.30 bar,hpsi_start,5,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"335.5 sec, HPSI start high RB Press 1.30 bar || 335.5 sec, HPI Pump #1 Position Change: 100% || 335.5 sec, HPI Pump #2 Position Change: 100% || 336.5 sec, Reactor Scram || 2407.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_42,SLBIC,42,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/42.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/42Transient Report.txt,True,16,0.5,Malfunction # 3 Fraction = 42.0 %,True,330.5,HPSI start high RB Press 1.30 bar,hpsi_start,5,hpsi_start;hpi_pump_start;reactor_scram;safety_relief_valve_open,"330.5 sec, HPSI start high RB Press 1.30 bar || 330.5 sec, HPI Pump #1 Position Change: 100% || 330.5 sec, HPI Pump #2 Position Change: 100% || 331.5 sec, Reactor Scram || 2422 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
SLBIC_43,SLBIC,43,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/43.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/43Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 43.0 %,True,325.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"325.5 sec, HPSI start high RB Press 1.30 bar || 325.5 sec, HPI Pump #1 Position Change: 100% || 325.5 sec, HPI Pump #2 Position Change: 100% || 326.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_44,SLBIC,44,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/44.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/44Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 44.0 %,True,320.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"320.5 sec, HPSI start high RB Press 1.30 bar || 320.5 sec, HPI Pump #1 Position Change: 100% || 320.5 sec, HPI Pump #2 Position Change: 100% || 321.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_45,SLBIC,45,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/45.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/45Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 45.0 %,True,316.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"316 sec, HPSI start high RB Press 1.30 bar || 316 sec, HPI Pump #1 Position Change: 100% || 316 sec, HPI Pump #2 Position Change: 100% || 317 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_46,SLBIC,46,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/46.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/46Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 46.0 %,True,311.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"311.5 sec, HPSI start high RB Press 1.30 bar || 311.5 sec, HPI Pump #1 Position Change: 100% || 311.5 sec, HPI Pump #2 Position Change: 100% || 312.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_47,SLBIC,47,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/47.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/47Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 47.0 %,True,307.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"307.5 sec, HPSI start high RB Press 1.30 bar || 307.5 sec, HPI Pump #1 Position Change: 100% || 307.5 sec, HPI Pump #2 Position Change: 100% || 308.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_48,SLBIC,48,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/48.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/48Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 48.0 %,True,303.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"303.5 sec, HPSI start high RB Press 1.30 bar || 303.5 sec, HPI Pump #1 Position Change: 100% || 303.5 sec, HPI Pump #2 Position Change: 100% || 304.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_49,SLBIC,49,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/49.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/49Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 49.0 %,True,299.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"299.5 sec, HPSI start high RB Press 1.30 bar || 299.5 sec, HPI Pump #1 Position Change: 100% || 299.5 sec, HPI Pump #2 Position Change: 100% || 300.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_5,SLBIC,5,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/5.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/5Transient Report.txt,True,2,0.5,Malfunction # 3 Fraction = 05.0 %,True,,,,0,,,False,13_generic_taxonomy_v1
SLBIC_50,SLBIC,50,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/50.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/50Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 50.0 %,True,296.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"296 sec, HPSI start high RB Press 1.30 bar || 296 sec, HPI Pump #1 Position Change: 100% || 296 sec, HPI Pump #2 Position Change: 100% || 297 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_51,SLBIC,51,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/51.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/51Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 51.0 %,True,292.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"292.5 sec, HPSI start high RB Press 1.30 bar || 292.5 sec, HPI Pump #1 Position Change: 100% || 292.5 sec, HPI Pump #2 Position Change: 100% || 293.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_52,SLBIC,52,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/52.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/52Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 52.0 %,True,289.0,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"289 sec, HPSI start high RB Press 1.30 bar || 289 sec, HPI Pump #1 Position Change: 100% || 289 sec, HPI Pump #2 Position Change: 100% || 290 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_53,SLBIC,53,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/53.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/53Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 53.0 %,True,285.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"285.5 sec, HPSI start high RB Press 1.30 bar || 285.5 sec, HPI Pump #1 Position Change: 100% || 285.5 sec, HPI Pump #2 Position Change: 100% || 286.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_54,SLBIC,54,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/54.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/54Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 54.0 %,True,282.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"282.5 sec, HPSI start high RB Press 1.30 bar || 282.5 sec, HPI Pump #1 Position Change: 100% || 282.5 sec, HPI Pump #2 Position Change: 100% || 283.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_55,SLBIC,55,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/55.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/55Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 55.0 %,True,279.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"279.5 sec, HPSI start high RB Press 1.30 bar || 279.5 sec, HPI Pump #1 Position Change: 100% || 279.5 sec, HPI Pump #2 Position Change: 100% || 280.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
SLBIC_56,SLBIC,56,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/56.csv,data/NuclearPowerPlantAccidentData/NPPAD/SLBIC/56Transient Report.txt,True,14,0.5,Malfunction # 3 Fraction = 56.0 %,True,276.5,HPSI start high RB Press 1.30 bar,hpsi_start,4,hpsi_start;hpi_pump_start;reactor_scram,"276.5 sec, HPSI start high RB Press 1.30 bar || 276.5 sec, HPI Pump #1 Position Change: 100% || 276.5 sec, HPI Pump #2 Position Change: 100% || 277.5 sec, Reactor Scram",True,13_generic_taxonomy_v1
