sample_id,accident_class,numeric_case_id,operation_csv,rows,column_count,time_start_s,time_end_s,sampling_median_s,sampling_min_s,sampling_max_s,time_numeric,time_strictly_increasing,time_duplicate_count,nonuniform_sampling_intervals,missing_cells,missing_columns,schema_match_03_97,schema_extra_columns,schema_missing_columns,split,split_strategy,available_30s,available_60s,available_120s
SGBTR_102,SGBTR,102,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/102.csv,427,97,0.0,4260.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
SGBTR_103,SGBTR,103,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/103.csv,427,97,0.0,4260.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SGBTR_104,SGBTR,104,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/104.csv,426,97,0.0,4250.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SGBTR_105,SGBTR,105,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/105.csv,425,97,0.0,4240.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SGBTR_106,SGBTR,106,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/106.csv,422,97,0.0,4210.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SGBTR_107,SGBTR,107,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/107.csv,421,97,0.0,4200.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SGBTR_108,SGBTR,108,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/108.csv,421,97,0.0,4200.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SGBTR_109,SGBTR,109,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/109.csv,422,97,0.0,4210.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SGBTR_110,SGBTR,110,data/NuclearPowerPlantAccidentData/Operation_csv_data/SGBTR/110.csv,422,97,0.0,4210.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_1,SLBIC,1,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/1.csv,551,100,0.0,5500.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,test,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_2,SLBIC,2,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/2.csv,548,100,0.0,5470.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,validation,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_3,SLBIC,3,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/3.csv,550,100,0.0,5490.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_4,SLBIC,4,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/4.csv,549,100,0.0,5480.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_5,SLBIC,5,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/5.csv,544,100,0.0,5430.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_6,SLBIC,6,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/6.csv,543,100,0.0,5420.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_7,SLBIC,7,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/7.csv,544,100,0.0,5430.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_8,SLBIC,8,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/8.csv,547,100,0.0,5460.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_9,SLBIC,9,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/9.csv,545,100,0.0,5440.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_10,SLBIC,10,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/10.csv,544,100,0.0,5430.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_11,SLBIC,11,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/11.csv,544,100,0.0,5430.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,test,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_12,SLBIC,12,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/12.csv,543,100,0.0,5420.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,validation,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_13,SLBIC,13,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/13.csv,533,100,0.0,5320.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_14,SLBIC,14,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/14.csv,531,100,0.0,5300.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_15,SLBIC,15,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/15.csv,529,100,0.0,5280.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_16,SLBIC,16,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/16.csv,528,100,0.0,5270.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_17,SLBIC,17,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/17.csv,521,100,0.0,5200.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_18,SLBIC,18,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/18.csv,520,100,0.0,5190.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_19,SLBIC,19,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/19.csv,524,100,0.0,5230.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_20,SLBIC,20,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/20.csv,525,100,0.0,5240.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_21,SLBIC,21,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/21.csv,517,100,0.0,5160.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,test,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_22,SLBIC,22,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/22.csv,523,100,0.0,5220.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,validation,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_23,SLBIC,23,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/23.csv,518,100,0.0,5170.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_24,SLBIC,24,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/24.csv,517,100,0.0,5160.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_25,SLBIC,25,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/25.csv,518,100,0.0,5170.0,10.0,10.0,10.0,True,True,0,0,0,0,False,WPCS;WPFW;WPMU,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_26,SLBIC,26,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/26.csv,494,97,0.0,4930.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_27,SLBIC,27,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/27.csv,245,97,0.0,2440.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_28,SLBIC,28,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/28.csv,248,97,0.0,2470.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_29,SLBIC,29,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/29.csv,247,97,0.0,2460.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_30,SLBIC,30,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/30.csv,248,97,0.0,2470.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_31,SLBIC,31,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/31.csv,248,97,0.0,2470.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_32,SLBIC,32,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/32.csv,248,97,0.0,2470.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_33,SLBIC,33,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/33.csv,247,97,0.0,2460.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_34,SLBIC,34,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/34.csv,250,97,0.0,2490.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_35,SLBIC,35,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/35.csv,249,97,0.0,2480.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_36,SLBIC,36,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/36.csv,251,97,0.0,2500.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_37,SLBIC,37,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/37.csv,248,97,0.0,2470.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_38,SLBIC,38,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/38.csv,249,97,0.0,2480.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_39,SLBIC,39,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/39.csv,247,97,0.0,2460.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_40,SLBIC,40,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/40.csv,245,97,0.0,2440.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_41,SLBIC,41,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/41.csv,243,97,0.0,2420.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_42,SLBIC,42,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/42.csv,245,97,0.0,2440.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_43,SLBIC,43,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/43.csv,243,97,0.0,2420.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_44,SLBIC,44,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/44.csv,241,97,0.0,2400.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_45,SLBIC,45,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/45.csv,241,97,0.0,2400.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_46,SLBIC,46,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/46.csv,239,97,0.0,2380.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_47,SLBIC,47,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/47.csv,237,97,0.0,2360.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_48,SLBIC,48,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/48.csv,236,97,0.0,2350.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_49,SLBIC,49,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/49.csv,232,97,0.0,2310.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_50,SLBIC,50,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/50.csv,227,97,0.0,2260.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_51,SLBIC,51,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/51.csv,224,97,0.0,2230.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_52,SLBIC,52,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/52.csv,223,97,0.0,2220.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_53,SLBIC,53,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/53.csv,222,97,0.0,2210.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_54,SLBIC,54,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/54.csv,220,97,0.0,2190.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_55,SLBIC,55,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/55.csv,219,97,0.0,2180.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_56,SLBIC,56,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/56.csv,216,97,0.0,2150.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_57,SLBIC,57,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/57.csv,218,97,0.0,2170.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_58,SLBIC,58,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/58.csv,210,97,0.0,2090.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_59,SLBIC,59,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/59.csv,214,97,0.0,2130.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_60,SLBIC,60,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/60.csv,214,97,0.0,2130.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_61,SLBIC,61,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/61.csv,214,97,0.0,2130.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_62,SLBIC,62,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/62.csv,213,97,0.0,2120.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_63,SLBIC,63,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/63.csv,213,97,0.0,2120.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_64,SLBIC,64,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/64.csv,212,97,0.0,2110.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_65,SLBIC,65,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/65.csv,212,97,0.0,2110.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_66,SLBIC,66,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/66.csv,212,97,0.0,2110.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_67,SLBIC,67,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/67.csv,214,97,0.0,2130.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_68,SLBIC,68,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/68.csv,212,97,0.0,2110.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_69,SLBIC,69,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/69.csv,211,97,0.0,2100.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_70,SLBIC,70,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/70.csv,211,97,0.0,2100.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_71,SLBIC,71,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/71.csv,211,97,0.0,2100.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_72,SLBIC,72,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/72.csv,210,97,0.0,2090.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_73,SLBIC,73,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/73.csv,209,97,0.0,2080.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_74,SLBIC,74,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/74.csv,209,97,0.0,2080.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_75,SLBIC,75,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/75.csv,208,97,0.0,2070.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_76,SLBIC,76,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/76.csv,208,97,0.0,2070.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_77,SLBIC,77,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/77.csv,206,97,0.0,2050.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_78,SLBIC,78,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/78.csv,205,97,0.0,2040.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_79,SLBIC,79,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/79.csv,204,97,0.0,2030.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_80,SLBIC,80,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/80.csv,202,97,0.0,2010.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_81,SLBIC,81,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/81.csv,205,97,0.0,2040.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_82,SLBIC,82,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/82.csv,202,97,0.0,2010.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_83,SLBIC,83,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/83.csv,202,97,0.0,2010.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_84,SLBIC,84,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/84.csv,199,97,0.0,1980.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_85,SLBIC,85,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/85.csv,198,97,0.0,1970.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_86,SLBIC,86,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/86.csv,195,97,0.0,1940.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_87,SLBIC,87,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/87.csv,192,97,0.0,1910.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_88,SLBIC,88,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/88.csv,197,97,0.0,1960.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_89,SLBIC,89,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/89.csv,195,97,0.0,1940.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_90,SLBIC,90,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/90.csv,191,97,0.0,1900.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_91,SLBIC,91,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/91.csv,189,97,0.0,1880.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_92,SLBIC,92,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/92.csv,185,97,0.0,1840.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_93,SLBIC,93,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/93.csv,184,97,0.0,1830.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_94,SLBIC,94,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/94.csv,186,97,0.0,1850.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_95,SLBIC,95,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/95.csv,186,97,0.0,1850.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_96,SLBIC,96,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/96.csv,184,97,0.0,1830.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_97,SLBIC,97,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/97.csv,182,97,0.0,1810.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_98,SLBIC,98,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/98.csv,179,97,0.0,1780.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_99,SLBIC,99,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/99.csv,180,97,0.0,1790.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_100,SLBIC,100,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/100.csv,177,97,0.0,1760.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,train,deterministic_class_stratified_group_interleave,True,True,True
SLBIC_101,SLBIC,101,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBIC/101.csv,175,97,0.0,1740.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
SLBOC_1,SLBOC,1,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBOC/1.csv,500,97,0.0,4990.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,test,deterministic_class_stratified_group_interleave,True,True,True
SLBOC_2,SLBOC,2,data/NuclearPowerPlantAccidentData/Operation_csv_data/SLBOC/2.csv,516,97,0.0,5150.0,10.0,10.0,10.0,True,True,0,0,0,0,True,,,validation,deterministic_class_stratified_group_interleave,True,True,True
