split_type,split_id,seed,sample_id,accident_class,severity,severity_definition,partition,severity_source
severity_blocked,middle_block,,SLBIC_23,SLBIC,23.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_24,SLBIC,24.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_25,SLBIC,25.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_26,SLBIC,26.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_27,SLBIC,27.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_28,SLBIC,28.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_29,SLBIC,29.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_30,SLBIC,30.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_31,SLBIC,31.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_32,SLBIC,32.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_33,SLBIC,33.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_34,SLBIC,34.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_35,SLBIC,35.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_36,SLBIC,36.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_37,SLBIC,37.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_38,SLBIC,38.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_39,SLBIC,39.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_40,SLBIC,40.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_41,SLBIC,41.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_42,SLBIC,42.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_43,SLBIC,43.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_44,SLBIC,44.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_45,SLBIC,45.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_46,SLBIC,46.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_47,SLBIC,47.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_68,SLBIC,68.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_69,SLBIC,69.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_70,SLBIC,70.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_71,SLBIC,71.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_72,SLBIC,72.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_73,SLBIC,73.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_74,SLBIC,74.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_75,SLBIC,75.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_76,SLBIC,76.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_77,SLBIC,77.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_78,SLBIC,78.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_79,SLBIC,79.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_80,SLBIC,80.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_81,SLBIC,81.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_82,SLBIC,82.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_83,SLBIC,83.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_84,SLBIC,84.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_85,SLBIC,85.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_86,SLBIC,86.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_87,SLBIC,87.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_88,SLBIC,88.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_89,SLBIC,89.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_90,SLBIC,90.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_91,SLBIC,91.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_92,SLBIC,92.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_93,SLBIC,93.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_94,SLBIC,94.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_95,SLBIC,95.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_96,SLBIC,96.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_97,SLBIC,97.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_98,SLBIC,98.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_99,SLBIC,99.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_100,SLBIC,100.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_101,SLBIC,101.0,% of 100 cm2 inside-containment steam-line break,validation,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_49,SLBIC,49.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_50,SLBIC,50.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_51,SLBIC,51.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_52,SLBIC,52.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_53,SLBIC,53.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_54,SLBIC,54.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_55,SLBIC,55.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_56,SLBIC,56.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_57,SLBIC,57.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_58,SLBIC,58.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_59,SLBIC,59.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_60,SLBIC,60.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_61,SLBIC,61.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_62,SLBIC,62.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_63,SLBIC,63.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_64,SLBIC,64.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_65,SLBIC,65.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_66,SLBIC,66.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_48,SLBIC,48.0,% of 100 cm2 inside-containment steam-line break,gap_excluded,NPPAD_README_case_number
severity_blocked,middle_block,,SLBIC_67,SLBIC,67.0,% of 100 cm2 inside-containment steam-line break,gap_excluded,NPPAD_README_case_number
severity_blocked,high_block,,FLB_2,FLB,2.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_3,FLB,3.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_4,FLB,4.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_5,FLB,5.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_6,FLB,6.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_7,FLB,7.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_8,FLB,8.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_9,FLB,9.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_10,FLB,10.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_11,FLB,11.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_12,FLB,12.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_13,FLB,13.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_14,FLB,14.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_15,FLB,15.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_16,FLB,16.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_17,FLB,17.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_18,FLB,18.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_19,FLB,19.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_20,FLB,20.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_21,FLB,21.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_22,FLB,22.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_23,FLB,23.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_24,FLB,24.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_25,FLB,25.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_26,FLB,26.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_27,FLB,27.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_28,FLB,28.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_29,FLB,29.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_30,FLB,30.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_31,FLB,31.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_32,FLB,32.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_33,FLB,33.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_34,FLB,34.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_35,FLB,35.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_36,FLB,36.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_37,FLB,37.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_38,FLB,38.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_39,FLB,39.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_40,FLB,40.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_41,FLB,41.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_42,FLB,42.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_43,FLB,43.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_44,FLB,44.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_45,FLB,45.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_46,FLB,46.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_47,FLB,47.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_48,FLB,48.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_49,FLB,49.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_50,FLB,50.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_51,FLB,51.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_52,FLB,52.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_53,FLB,53.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_54,FLB,54.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_55,FLB,55.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_56,FLB,56.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_57,FLB,57.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_58,FLB,58.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_59,FLB,59.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_60,FLB,60.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_61,FLB,61.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_62,FLB,62.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_63,FLB,63.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
severity_blocked,high_block,,FLB_64,FLB,64.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
severity_blocked,high_block,,FLB_65,FLB,65.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
severity_blocked,high_block,,FLB_66,FLB,66.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
severity_blocked,high_block,,FLB_67,FLB,67.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
severity_blocked,high_block,,FLB_68,FLB,68.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
severity_blocked,high_block,,FLB_69,FLB,69.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
severity_blocked,high_block,,FLB_70,FLB,70.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
severity_blocked,high_block,,FLB_71,FLB,71.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
severity_blocked,high_block,,FLB_72,FLB,72.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
severity_blocked,high_block,,FLB_73,FLB,73.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
severity_blocked,high_block,,FLB_74,FLB,74.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
severity_blocked,high_block,,FLB_75,FLB,75.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
severity_blocked,high_block,,FLB_76,FLB,76.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
severity_blocked,high_block,,FLB_77,FLB,77.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
severity_blocked,high_block,,FLB_78,FLB,78.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
severity_blocked,high_block,,FLB_79,FLB,79.0,% of 100 cm2 feedwater-line break,validation,NPPAD_README_case_number
severity_blocked,high_block,,FLB_81,FLB,81.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_82,FLB,82.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_83,FLB,83.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_84,FLB,84.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_85,FLB,85.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_86,FLB,86.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_87,FLB,87.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_88,FLB,88.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_89,FLB,89.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_90,FLB,90.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_91,FLB,91.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_92,FLB,92.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_93,FLB,93.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_94,FLB,94.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_95,FLB,95.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_96,FLB,96.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_97,FLB,97.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_98,FLB,98.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_99,FLB,99.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_100,FLB,100.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
severity_blocked,high_block,,FLB_80,FLB,80.0,% of 100 cm2 feedwater-line break,gap_excluded,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_1,LOCA,1.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_2,LOCA,2.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_3,LOCA,3.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_4,LOCA,4.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_5,LOCA,5.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_6,LOCA,6.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_7,LOCA,7.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_8,LOCA,8.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_9,LOCA,9.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_10,LOCA,10.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_11,LOCA,11.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_12,LOCA,12.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_13,LOCA,13.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_14,LOCA,14.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_15,LOCA,15.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_16,LOCA,16.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_17,LOCA,17.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_18,LOCA,18.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_19,LOCA,19.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_20,LOCA,20.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_21,LOCA,21.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_22,LOCA,22.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_23,LOCA,23.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_24,LOCA,24.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_25,LOCA,25.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_26,LOCA,26.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_27,LOCA,27.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_28,LOCA,28.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_29,LOCA,29.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_30,LOCA,30.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_31,LOCA,31.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_32,LOCA,32.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_33,LOCA,33.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_34,LOCA,34.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_35,LOCA,35.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_36,LOCA,36.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_37,LOCA,37.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_38,LOCA,38.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_39,LOCA,39.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_40,LOCA,40.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_41,LOCA,41.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_42,LOCA,42.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_44,LOCA,44.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_45,LOCA,45.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_46,LOCA,46.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_47,LOCA,47.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_48,LOCA,48.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_49,LOCA,49.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_50,LOCA,50.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_51,LOCA,51.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_52,LOCA,52.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_53,LOCA,53.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_54,LOCA,54.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
severity_blocked,high_block,,LOCA_55,LOCA,55.0,% of 100 cm2 hot-leg break,validation,NPPAD_README_case_number
