sample_id,accident_class,split,window_s,first_protection_s,protection_time_known,strict_pre_protection,sample_count,first_sample_s,last_sample_s,sample_points_s
LOCA_14,LOCA,train,120,185.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_15,LOCA,train,120,179.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_16,LOCA,train,120,174.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_17,LOCA,train,120,169.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_18,LOCA,train,120,166.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_19,LOCA,train,120,162.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_2,LOCA,validation,120,1094.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_20,LOCA,train,120,159.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_21,LOCA,test,120,156.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_22,LOCA,validation,120,154.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_23,LOCA,train,120,152.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_24,LOCA,train,120,150.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_25,LOCA,train,120,148.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_26,LOCA,train,120,146.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_27,LOCA,train,120,145.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_28,LOCA,train,120,143.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_29,LOCA,train,120,142.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_3,LOCA,train,120,790.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_30,LOCA,train,120,141.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_31,LOCA,test,120,140.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_32,LOCA,validation,120,139.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_33,LOCA,train,120,138.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_34,LOCA,train,120,137.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_35,LOCA,train,120,136.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_36,LOCA,train,120,135.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_37,LOCA,train,120,134.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_38,LOCA,train,120,133.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_39,LOCA,train,120,133.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_4,LOCA,train,120,569.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_40,LOCA,train,120,132.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_41,LOCA,test,120,131.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_42,LOCA,validation,120,131.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_43,LOCA,train,120,45.0,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_44,LOCA,train,120,130.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_45,LOCA,train,120,129.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_46,LOCA,train,120,129.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_47,LOCA,train,120,128.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_48,LOCA,train,120,128.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_49,LOCA,train,120,127.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_5,LOCA,train,120,417.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_50,LOCA,train,120,127.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_51,LOCA,test,120,127.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_52,LOCA,validation,120,126.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_53,LOCA,train,120,126.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_54,LOCA,train,120,126.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_55,LOCA,train,120,125.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_56,LOCA,train,120,125.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_57,LOCA,train,120,125.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_58,LOCA,train,120,124.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_59,LOCA,train,120,124.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_6,LOCA,train,120,340.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_60,LOCA,train,120,124.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_61,LOCA,test,120,123.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_62,LOCA,validation,120,123.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_63,LOCA,train,120,123.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_64,LOCA,train,120,123.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_65,LOCA,train,120,122.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_66,LOCA,train,120,122.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_67,LOCA,train,120,122.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_68,LOCA,train,120,122.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_69,LOCA,train,120,122.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_7,LOCA,train,120,293.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_70,LOCA,train,120,121.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_71,LOCA,test,120,121.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_72,LOCA,validation,120,121.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_73,LOCA,train,120,121.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_74,LOCA,train,120,121.0,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_75,LOCA,train,120,120.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_76,LOCA,train,120,120.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_77,LOCA,train,120,120.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_78,LOCA,train,120,120.0,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_79,LOCA,train,120,120.0,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_8,LOCA,train,120,262.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_80,LOCA,train,120,120.0,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_81,LOCA,test,120,119.5,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_82,LOCA,validation,120,119.5,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_83,LOCA,train,120,119.5,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_84,LOCA,train,120,119.5,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_85,LOCA,train,120,119.0,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_86,LOCA,train,120,119.0,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_87,LOCA,train,120,119.0,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_88,LOCA,train,120,119.0,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_89,LOCA,train,120,118.5,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_9,LOCA,train,120,240.5,True,True,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_90,LOCA,train,120,118.5,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_91,LOCA,test,120,118.5,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_92,LOCA,validation,120,118.5,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_93,LOCA,train,120,118.0,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_94,LOCA,train,120,118.0,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_95,LOCA,train,120,118.0,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_96,LOCA,train,120,118.0,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_97,LOCA,train,120,118.0,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_98,LOCA,train,120,117.5,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LOCA_99,LOCA,train,120,117.5,True,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_1,LR,test,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_10,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_11,LR,test,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_12,LR,validation,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_13,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_14,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_15,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_16,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_17,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_18,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_19,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_2,LR,validation,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_20,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_21,LR,test,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_22,LR,validation,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_23,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_24,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_25,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_26,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_27,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_28,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_29,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_3,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_30,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_31,LR,test,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_32,LR,validation,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_33,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_34,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_35,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_36,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_37,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_38,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_39,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_4,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_40,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_41,LR,test,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_42,LR,validation,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_43,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_44,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_45,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_46,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_47,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_48,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_49,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_5,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_50,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_51,LR,test,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_52,LR,validation,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_53,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_54,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_55,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_56,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_57,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_58,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_59,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_6,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_60,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_61,LR,test,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_62,LR,validation,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_63,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_64,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_65,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_66,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_67,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_68,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_69,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_7,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_70,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_71,LR,test,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_72,LR,validation,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_73,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_74,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_75,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_76,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_77,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_78,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_79,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_8,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_80,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_81,LR,test,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_82,LR,validation,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_83,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_84,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_85,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_86,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_87,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_88,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_89,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_9,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_90,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_91,LR,test,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_92,LR,validation,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_93,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_94,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_95,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_96,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_97,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_98,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
LR_99,LR,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_1,MD,test,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_10,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_100,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_11,MD,test,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_12,MD,validation,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_13,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_14,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_15,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_16,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_17,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_18,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_19,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_2,MD,validation,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_20,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_21,MD,test,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_22,MD,validation,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_23,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_24,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_25,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_26,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_27,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_28,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_29,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_3,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_30,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_31,MD,test,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_32,MD,validation,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_33,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_34,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_35,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_36,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_37,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_38,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_39,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_4,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_40,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_41,MD,test,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_42,MD,validation,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_43,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_44,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_45,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_46,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_47,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_48,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_49,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_5,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_50,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_51,MD,test,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_52,MD,validation,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_53,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_54,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_55,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_56,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_57,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_58,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_59,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
MD_6,MD,train,120,,False,False,12,10.0,120.0,"10,20,30,40,50,60,70,80,90,100,110,120"
